id_nest;id_sample;comment;site;campaign;species;OD_cor;latitude;longitude;length;width;d13C;d15N;d34S
CAR09-YLG-031;CAR09-YLG-031;NA;CAR;2009;YLG;0.07600076;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-032;CAR09-YLG-032;NA;CAR;2009;YLG;0.2664575;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-033;CAR09-YLG-033;NA;CAR;2009;YLG;0.028907054;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-040;CAR09-YLG-040;NA;CAR;2009;YLG;-0.01256272;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-047;CAR09-YLG-047;NA;CAR;2009;YLG;0.095125904;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-048;CAR09-YLG-048;NA;CAR;2009;YLG;0.218694036;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-050;CAR09-YLG-050;NA;CAR;2009;YLG;0.09880594;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-056;CAR09-YLG-056;NA;CAR;2009;YLG;0.179553159;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-057;CAR09-YLG-057;NA;CAR;2009;YLG;-0.005917445;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-058;CAR09-YLG-058;NA;CAR;2009;YLG;0.011252181;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-067;CAR09-YLG-067;NA;CAR;2009;YLG;0.896551382;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-068;CAR09-YLG-068;NA;CAR;2009;YLG;0.132088979;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-069;CAR09-YLG-069;NA;CAR;2009;YLG;0.177833;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-070;CAR09-YLG-070;NA;CAR;2009;YLG;0.146995085;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-071;CAR09-YLG-071;NA;CAR;2009;YLG;0.172596976;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-080;CAR09-YLG-080;NA;CAR;2009;YLG;0.450130944;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-084;CAR09-YLG-084;NA;CAR;2009;YLG;0.475394323;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-088;CAR09-YLG-088;NA;CAR;2009;YLG;0.03831272;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-089;CAR09-YLG-089;NA;CAR;2009;YLG;-0.011644527;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-091;CAR09-YLG-091;NA;CAR;2009;YLG;0.057468374;NA;NA;NA;NA;NA;NA;NA
CAR09-YLG-092;CAR09-YLG-092;NA;CAR;2009;YLG;0.228412061;NA;NA;NA;NA;NA;NA;NA
CAR16-YLG-001;CAR16-YLG-001;NA;CAR;2016;YLG;0.018151315;NA;NA;74.3;48.8;NA;NA;NA
CAR16-YLG-002;CAR16-YLG-002;NA;CAR;2016;YLG;0.08497925;NA;NA;68.4;49.1;NA;NA;NA
CAR16-YLG-003;CAR16-YLG-003;NA;CAR;2016;YLG;1.667740028;NA;NA;70.1;48.8;NA;NA;NA
CAR16-YLG-004;CAR16-YLG-004;NA;CAR;2016;YLG;0.161277062;NA;NA;71.1;49.9;NA;NA;NA
CAR16-YLG-005;CAR16-YLG-005;NA;CAR;2016;YLG;0.172708297;NA;NA;66.3;49.1;NA;NA;NA
CAR16-YLG-006;CAR16-YLG-006;NA;CAR;2016;YLG;-0.008295616;NA;NA;70.8;49.2;NA;NA;NA
CAR16-YLG-007;CAR16-YLG-007;NA;CAR;2016;YLG;0.222922838;NA;NA;73;50.2;NA;NA;NA
CAR16-YLG-008;CAR16-YLG-008;NA;CAR;2016;YLG;0.143976456;43.37799;4.8583;78.8;50.3;NA;NA;NA
CAR16-YLG-009;CAR16-YLG-009;NA;CAR;2016;YLG;0.044961906;NA;NA;71.9;50.3;NA;NA;NA
CAR16-YLG-010;CAR16-YLG-010;NA;CAR;2016;YLG;0.25908565;43.37797;4.85812;67.4;47;NA;NA;NA
CAR16-YLG-011;CAR16-YLG-011;NA;CAR;2016;YLG;0.114617568;43.37797;4.85811;71.9;50.8;NA;NA;NA
CAR16-YLG-012;CAR16-YLG-012;NA;CAR;2016;YLG;0.510527363;NA;NA;68.8;51.5;NA;NA;NA
CAR16-YLG-013;CAR16-YLG-013;NA;CAR;2016;YLG;0.371524882;43.37792;4.8582;72.1;49.5;NA;NA;NA
CAR16-YLG-014;CAR16-YLG-014;NA;CAR;2016;YLG;0.489222482;43.37805;4.85823;69.9;46.9;NA;NA;NA
CAR16-YLG-015;CAR16-YLG-015;NA;CAR;2016;YLG;0.147300205;43.37806;4.85838;64.1;47;NA;NA;NA
CAR16-YLG-016;CAR16-YLG-016;NA;CAR;2016;YLG;0.33341408;43.37783;4.85826;70.5;49.6;NA;NA;NA
CAR16-YLG-017;CAR16-YLG-017;NA;CAR;2016;YLG;0.409484604;43.37781;4.85822;70.6;49.7;NA;NA;NA
CAR16-YLG-018;CAR16-YLG-018;NA;CAR;2016;YLG;0.053300691;43.37782;4.85818;67;47.4;NA;NA;NA
CAR16-YLG-020;CAR16-YLG-020;NA;CAR;2016;YLG;0.336097412;43.37775;4.85783;71.4;49.7;NA;NA;NA
CAR16-YLG-021;CAR16-YLG-021;NA;CAR;2016;YLG;0.011049242;43.37775;4.85776;72.1;49.5;NA;NA;NA
CAR16-YLG-022;CAR16-YLG-022;NA;CAR;2016;YLG;0.105054103;43.37771;4.85756;73.9;57.2;NA;NA;NA
CAR16-YLG-023;CAR16-YLG-023;NA;CAR;2016;YLG;0.001360101;43.37772;4.8575;72.1;50.9;NA;NA;NA
CAR16-YLG-024;CAR16-YLG-024;NA;CAR;2016;YLG;0.062584726;43.37772;4.85746;68.3;48.7;NA;NA;NA
CAR16-YLG-026;CAR16-YLG-026;NA;CAR;2016;YLG;0.633818915;43.37803;4.85839;72.7;47.6;NA;NA;NA
CAR16-YLG-027;CAR16-YLG-027;NA;CAR;2016;YLG;0.259766176;43.37809;4.85836;68.4;49.9;NA;NA;NA
CAR16-YLG-028;CAR16-YLG-028;NA;CAR;2016;YLG;0.127038173;43.37791;4.85832;71.1;51.5;NA;NA;NA
COR09-YLG-001;COR09-YLG-001;NA;COR;2009;YLG;0.208177168;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-003;COR09-YLG-003;NA;COR;2009;YLG;-0.083326868;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-010;COR09-YLG-010;NA;COR;2009;YLG;0.242312978;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-011;COR09-YLG-011;NA;COR;2009;YLG;0.157526292;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-015;COR09-YLG-015;NA;COR;2009;YLG;0.34469952;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-016;COR09-YLG-016;NA;COR;2009;YLG;0.379372503;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-018;COR09-YLG-018;NA;COR;2009;YLG;-0.042642031;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-020;COR09-YLG-020;NA;COR;2009;YLG;-0.169634051;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-023;COR09-YLG-023;NA;COR;2009;YLG;-0.014613572;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-025;COR09-YLG-025;NA;COR;2009;YLG;0.503623452;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-026;COR09-YLG-026;NA;COR;2009;YLG;0.050208209;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-027;COR09-YLG-027;NA;COR;2009;YLG;0.148467477;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-029;COR09-YLG-029;NA;COR;2009;YLG;-0.087060216;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-030;COR09-YLG-030;NA;COR;2009;YLG;-0.034861985;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-034;COR09-YLG-034;NA;COR;2009;YLG;-0.006166537;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-151;COR09-YLG-151;NA;COR;2009;YLG;-0.077335904;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-154;COR09-YLG-154;NA;COR;2009;YLG;1.192918534;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-155;COR09-YLG-155;NA;COR;2009;YLG;0.493945397;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-158;COR09-YLG-158;NA;COR;2009;YLG;-0.141237032;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-160;COR09-YLG-160;NA;COR;2009;YLG;0.603286829;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-165;COR09-YLG-165;NA;COR;2009;YLG;0.413321796;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-166;COR09-YLG-166;NA;COR;2009;YLG;0.494410035;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-170;COR09-YLG-170;NA;COR;2009;YLG;0.029596203;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-182;COR09-YLG-182;NA;COR;2009;YLG;0.922483154;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-187;COR09-YLG-187;NA;COR;2009;YLG;0.533769972;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-194;COR09-YLG-194;NA;COR;2009;YLG;0.3188164;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-195;COR09-YLG-195;NA;COR;2009;YLG;0.251388163;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-196;COR09-YLG-196;NA;COR;2009;YLG;0.38860478;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-204;COR09-YLG-204;NA;COR;2009;YLG;-0.034417386;NA;NA;NA;NA;NA;NA;NA
COR09-YLG-211;COR09-YLG-211;NA;COR;2009;YLG;0.045260408;NA;NA;NA;NA;NA;NA;NA
COR16-YLG-001;COR16-YLG-001;NA;COR;2016;YLG;0.276712612;42.85639;3.02528;NA;NA;NA;NA;NA
COR16-YLG-002;COR16-YLG-002;NA;COR;2016;YLG;0.639545679;42.85639;3.02528;NA;NA;NA;NA;NA
COR16-YLG-003;COR16-YLG-003;NA;COR;2016;YLG;0.309836208;42.85917;3.02528;67.1;49.2;NA;NA;NA
COR16-YLG-004;COR16-YLG-004;NA;COR;2016;YLG;0.829008268;42.85972;3.02472;68.2;46.5;NA;NA;NA
COR16-YLG-005;COR16-YLG-005;NA;COR;2016;YLG;0.238594592;42.85972;3.02472;66.4;48;NA;NA;NA
COR16-YLG-006;COR16-YLG-006;NA;COR;2016;YLG;1.072701003;42.86;3.02472;74;51.8;NA;NA;NA
COR16-YLG-007;COR16-YLG-007;NA;COR;2016;YLG;0.615099281;42.86;3.02361;70.4;48.2;NA;NA;NA
COR16-YLG-008;COR16-YLG-008;NA;COR;2016;YLG;0.206567822;42.85861;3.02306;66.2;47;NA;NA;NA
COR16-YLG-010;COR16-YLG-010;NA;COR;2016;YLG;0.826614466;42.85861;3.02389;67.5;50.2;NA;NA;NA
COR16-YLG-011;COR16-YLG-011;NA;COR;2016;YLG;0.138951601;42.85833;3.02306;68.8;45.1;NA;NA;NA
COR16-YLG-012;COR16-YLG-012;NA;COR;2016;YLG;0.309868232;42.85806;3.02306;67.5;49.9;NA;NA;NA
COR16-YLG-013;COR16-YLG-013;NA;COR;2016;YLG;0.317836896;42.8575;3.02306;67.5;47.6;NA;NA;NA
COR16-YLG-014;COR16-YLG-014;NA;COR;2016;YLG;0.193808886;42.8575;3.02278;71.1;47.4;NA;NA;NA
COR16-YLG-015;COR16-YLG-015;NA;COR;2016;YLG;1.27244066;42.8575;3.02278;68.5;46.4;NA;NA;NA
COR16-YLG-016;COR16-YLG-016;NA;COR;2016;YLG;0.174649133;42.85778;3.02278;63.8;45;NA;NA;NA
COR16-YLG-018;COR16-YLG-018;NA;COR;2016;YLG;0.94283927;42.85639;3.0225;70.4;47.7;NA;NA;NA
COR16-YLG-019;COR16-YLG-019;NA;COR;2016;YLG;0.064319433;42.85639;3.02278;67;47.2;NA;NA;NA
COR16-YLG-020;COR16-YLG-020;NA;COR;2016;YLG;0.111010572;42.85639;3.02278;72.9;50.6;NA;NA;NA
COR16-YLG-022;COR16-YLG-022;NA;COR;2016;YLG;0.157736405;42.85583;3.0225;64.7;42.7;NA;NA;NA
COR16-YLG-023;COR16-YLG-023;NA;COR;2016;YLG;0.405873819;42.85556;3.0225;61.7;43;NA;NA;NA
COR16-YLG-024;COR16-YLG-024;NA;COR;2016;YLG;0.584764451;42.85556;3.02222;72.3;47.6;NA;NA;NA
COR16-YLG-026;COR16-YLG-026;NA;COR;2016;YLG;0.16448415;42.855;3.02222;71.5;46.2;NA;NA;NA
COR16-YLG-027;COR16-YLG-027;NA;COR;2016;YLG;0.424026147;42.85444;3.02194;68;46.1;NA;NA;NA
COR16-YLG-028;COR16-YLG-028;NA;COR;2016;YLG;1.167946018;42.85417;3.02194;63.8;45.1;NA;NA;NA
COR16-YLG-029;COR16-YLG-029;NA;COR;2016;YLG;0.928332352;42.85389;3.02194;66.1;48;NA;NA;NA
COR16-YLG-031;COR16-YLG-031;NA;COR;2016;YLG;0.548754683;42.85389;3.02167;76.8;47.6;NA;NA;NA
COR16-YLG-032;COR16-YLG-032;NA;COR;2016;YLG;0.841700487;42.85389;3.02167;70;47.3;NA;NA;NA
COR16-YLG-034;COR16-YLG-034;NA;COR;2016;YLG;0.403784246;42.85472;3.02444;63.2;48.2;NA;NA;NA
COR16-YLG-035;COR16-YLG-035;NA;COR;2016;YLG;0.168190939;42.85583;3.02444;69.7;49.4;NA;NA;NA
COR16-YLG-036;COR16-YLG-036;NA;COR;2016;YLG;0.249965816;42.85694;3.025;70.9;48.4;NA;NA;NA
DRA16-YLG-001;DRA16-YLG-001;NA;DRA;2016;YLG;0.452925971;NA;NA;71;47.9;NA;NA;NA
DRA16-YLG-002;DRA16-YLG-002;NA;DRA;2016;YLG;0.584440753;NA;NA;67.5;47.6;NA;NA;NA
DRA16-YLG-003;DRA16-YLG-003;NA;DRA;2016;YLG;0.126304961;NA;NA;72.5;47.4;NA;NA;NA
DRA16-YLG-005;DRA16-YLG-005;NA;DRA;2016;YLG;0.080097374;NA;NA;66.3;47;NA;NA;NA
DRA16-YLG-009;DRA16-YLG-009;NA;DRA;2016;YLG;0.409785411;NA;NA;64.6;47.4;NA;NA;NA
DRA16-YLG-015;DRA16-YLG-015;NA;DRA;2016;YLG;0.374534968;NA;NA;64.7;45.8;NA;NA;NA
DRA16-YLG-018;DRA16-YLG-018;NA;DRA;2016;YLG;0.81365695;NA;NA;69.4;48.7;NA;NA;NA
DRA16-YLG-019;DRA16-YLG-019;NA;DRA;2016;YLG;0.14096497;NA;NA;67.1;47.7;NA;NA;NA
EBR16-YLG-003;EBR16-YLG-003;NA;EBR;2016;YLG;0.012304672;NA;NA;69.8;49.4;NA;NA;NA
EBR16-YLG-004;EBR16-YLG-004;NA;EBR;2016;YLG;0.008947499;NA;NA;73.7;49.5;NA;NA;NA
EBR16-YLG-009;EBR16-YLG-009;NA;EBR;2016;YLG;0.575337786;NA;NA;71.6;50;NA;NA;NA
EBR16-YLG-024;EBR16-YLG-024;NA;EBR;2016;YLG;0.303080529;NA;NA;71.4;47.5;NA;NA;NA
EBR16-YLG-026;EBR16-YLG-026;NA;EBR;2016;YLG;0.445121981;NA;NA;70.5;50;NA;NA;NA
EBR16-YLG-027;EBR16-YLG-027;NA;EBR;2016;YLG;0.800247;NA;NA;67.5;49;NA;NA;NA
EBR16-YLG-034;EBR16-YLG-034;NA;EBR;2016;YLG;0.321516237;NA;NA;72.2;51.2;NA;NA;NA
FRI09-YLG-005;FRI09-YLG-005;NA;FRI;2009;YLG;0.079558758;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-006;FRI09-YLG-006;NA;FRI;2009;YLG;-0.025879423;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-017;FRI09-YLG-017;NA;FRI;2009;YLG;0.382585653;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-018;FRI09-YLG-018;NA;FRI;2009;YLG;0.208201648;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-019;FRI09-YLG-019;NA;FRI;2009;YLG;0.501083384;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-020;FRI09-YLG-020;NA;FRI;2009;YLG;0.245125496;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-030;FRI09-YLG-030;NA;FRI;2009;YLG;0.154478648;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-031;FRI09-YLG-031;NA;FRI;2009;YLG;0.710303511;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-032;FRI09-YLG-032;NA;FRI;2009;YLG;0.23041407;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-034;FRI09-YLG-034;NA;FRI;2009;YLG;0.089294217;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-035;FRI09-YLG-035;NA;FRI;2009;YLG;0.051853159;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-036;FRI09-YLG-036;NA;FRI;2009;YLG;0.267754883;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-037;FRI09-YLG-037;NA;FRI;2009;YLG;0.186772305;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-038;FRI09-YLG-038;NA;FRI;2009;YLG;0.196236084;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-046;FRI09-YLG-046;NA;FRI;2009;YLG;0.074293677;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-047;FRI09-YLG-047;NA;FRI;2009;YLG;0.453681677;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-048;FRI09-YLG-048;NA;FRI;2009;YLG;0.220674252;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-049;FRI09-YLG-049;NA;FRI;2009;YLG;0.019019047;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-050;FRI09-YLG-050;NA;FRI;2009;YLG;0.1518679;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-051;FRI09-YLG-051;NA;FRI;2009;YLG;0.022582856;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-052;FRI09-YLG-052;NA;FRI;2009;YLG;0.308464824;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-053;FRI09-YLG-053;NA;FRI;2009;YLG;0.439787015;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-054;FRI09-YLG-054;NA;FRI;2009;YLG;0.288962937;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-060;FRI09-YLG-060;NA;FRI;2009;YLG;0.093488205;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-061;FRI09-YLG-061;NA;FRI;2009;YLG;0.324880953;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-062;FRI09-YLG-062;NA;FRI;2009;YLG;0.166876454;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-066;FRI09-YLG-066;NA;FRI;2009;YLG;0.63948773;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-076;FRI09-YLG-076;NA;FRI;2009;YLG;0.007099291;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-077;FRI09-YLG-077;NA;FRI;2009;YLG;0.188580212;NA;NA;NA;NA;NA;NA;NA
FRI09-YLG-079;FRI09-YLG-079;NA;FRI;2009;YLG;0.029558704;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-001;FRI10-YLG-001;NA;FRI;2010;YLG;0.756706099;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-002;FRI10-YLG-002;NA;FRI;2010;YLG;0.007300178;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-003;FRI10-YLG-003;NA;FRI;2010;YLG;-0.018782155;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-004;FRI10-YLG-004;NA;FRI;2010;YLG;0.047898763;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-005;FRI10-YLG-005;NA;FRI;2010;YLG;0.001846541;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-010;FRI10-YLG-010;NA;FRI;2010;YLG;0.063130062;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-012;FRI10-YLG-012;NA;FRI;2010;YLG;0.312862941;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-013;FRI10-YLG-013;NA;FRI;2010;YLG;0.642846559;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-014;FRI10-YLG-014;NA;FRI;2010;YLG;0.520072233;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-020;FRI10-YLG-020;NA;FRI;2010;YLG;0.108182826;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-023;FRI10-YLG-023;NA;FRI;2010;YLG;0.007002911;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-024;FRI10-YLG-024;NA;FRI;2010;YLG;0.110123897;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-025;FRI10-YLG-025;NA;FRI;2010;YLG;0.148537171;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-030;FRI10-YLG-030;NA;FRI;2010;YLG;0.152608441;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-031;FRI10-YLG-031;NA;FRI;2010;YLG;0.053000397;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-032;FRI10-YLG-032;NA;FRI;2010;YLG;0.849616315;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-033;FRI10-YLG-033;NA;FRI;2010;YLG;0.263079586;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-034;FRI10-YLG-034;NA;FRI;2010;YLG;0.309695163;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-040;FRI10-YLG-040;NA;FRI;2010;YLG;0.122867431;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-042;FRI10-YLG-042;NA;FRI;2010;YLG;0.318020508;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-043;FRI10-YLG-043;NA;FRI;2010;YLG;-0.05088298;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-044;FRI10-YLG-044;NA;FRI;2010;YLG;0.136375174;NA;NA;NA;NA;NA;NA;NA
FRI10-YLG-045;FRI10-YLG-045;NA;FRI;2010;YLG;-0.01281807;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-003;FRI11-YLG-003;NA;FRI;2011;YLG;0.285917955;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-005;FRI11-YLG-005;NA;FRI;2011;YLG;0.260702155;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-006;FRI11-YLG-006;NA;FRI;2011;YLG;0.001761394;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-007;FRI11-YLG-007;NA;FRI;2011;YLG;0.145367817;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-008;FRI11-YLG-008;NA;FRI;2011;YLG;0.106307737;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-009;FRI11-YLG-009;NA;FRI;2011;YLG;0.451565454;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-010;FRI11-YLG-010;NA;FRI;2011;YLG;-0.028649802;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-011;FRI11-YLG-011;NA;FRI;2011;YLG;0.510884259;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-012;FRI11-YLG-012;NA;FRI;2011;YLG;-0.069118143;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-014;FRI11-YLG-014;NA;FRI;2011;YLG;0.014821382;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-015;FRI11-YLG-015;NA;FRI;2011;YLG;-0.024534794;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-016;FRI11-YLG-016;NA;FRI;2011;YLG;0.061103309;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-020;FRI11-YLG-020;NA;FRI;2011;YLG;-0.065680544;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-021;FRI11-YLG-021;NA;FRI;2011;YLG;0.024361442;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-022;FRI11-YLG-022;NA;FRI;2011;YLG;0.08847646;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-023;FRI11-YLG-023;NA;FRI;2011;YLG;0.086144925;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-024;FRI11-YLG-024;NA;FRI;2011;YLG;0.093967054;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-025;FRI11-YLG-025;NA;FRI;2011;YLG;0.14436419;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-030;FRI11-YLG-030;NA;FRI;2011;YLG;0.207614491;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-031;FRI11-YLG-031;NA;FRI;2011;YLG;0.02503655;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-032;FRI11-YLG-032;NA;FRI;2011;YLG;0.214777813;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-033;FRI11-YLG-033;NA;FRI;2011;YLG;0.137764871;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-035;FRI11-YLG-035;NA;FRI;2011;YLG;0.370442681;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-036;FRI11-YLG-036;NA;FRI;2011;YLG;0.091849231;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-045;FRI11-YLG-045;NA;FRI;2011;YLG;0.614128997;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-046;FRI11-YLG-046;NA;FRI;2011;YLG;1.000782879;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-047;FRI11-YLG-047;NA;FRI;2011;YLG;0.140044986;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-048;FRI11-YLG-048;NA;FRI;2011;YLG;0.121302728;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-049;FRI11-YLG-049;NA;FRI;2011;YLG;0.342602458;NA;NA;NA;NA;NA;NA;NA
FRI11-YLG-050;FRI11-YLG-050;NA;FRI;2011;YLG;0.329130656;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-002;FRI12-YLG-002;NA;FRI;2012;YLG;0.716118038;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-003;FRI12-YLG-003;NA;FRI;2012;YLG;-0.163178317;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-004;FRI12-YLG-004;NA;FRI;2012;YLG;-0.140994861;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-005;FRI12-YLG-005;NA;FRI;2012;YLG;-0.053306117;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-006;FRI12-YLG-006;NA;FRI;2012;YLG;0.023556153;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-009;FRI12-YLG-009;NA;FRI;2012;YLG;-0.197568023;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-010;FRI12-YLG-010;NA;FRI;2012;YLG;-0.001901429;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-012;FRI12-YLG-012;NA;FRI;2012;YLG;-0.062796074;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-014;FRI12-YLG-014;NA;FRI;2012;YLG;-0.006471089;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-016;FRI12-YLG-016;NA;FRI;2012;YLG;0.737183555;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-017;FRI12-YLG-017;NA;FRI;2012;YLG;0.591985859;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-018;FRI12-YLG-018;NA;FRI;2012;YLG;0.219122565;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-022;FRI12-YLG-022;NA;FRI;2012;YLG;0.197180457;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-023;FRI12-YLG-023;NA;FRI;2012;YLG;-0.142133291;NA;NA;NA;NA;NA;NA;NA
